summary_length,subject_length,word_count,recipient_count,year,month,day,hour,minute,classification,tone_analysis,people_count,organizations_count,locations_count,projects_count,tfidf_0,tfidf_1,tfidf_2,tfidf_3,tfidf_4,tfidf_5,tfidf_6,tfidf_7,tfidf_8,tfidf_9,tfidf_10,tfidf_11,tfidf_12,tfidf_13,tfidf_14,tfidf_15,tfidf_16,tfidf_17,tfidf_18,tfidf_19,tfidf_20,tfidf_21,tfidf_22,tfidf_23,tfidf_24,tfidf_25,tfidf_26,tfidf_27,tfidf_28,tfidf_29,tfidf_30,tfidf_31,tfidf_32,tfidf_33,tfidf_34,tfidf_35,tfidf_36,tfidf_37,tfidf_38,tfidf_39,tfidf_40,tfidf_41,tfidf_42,tfidf_43,tfidf_44,tfidf_45,tfidf_46,tfidf_47,tfidf_48,tfidf_49,classification_encoded,tone_analysis_encoded,som_x,som_y
184,39,29,55,2002,2,6,14,7,Business Project Coordination,Neutral/Informational,0,0,0,0,0.0,0.0,0.837595359825853,0.2243179636472556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12908148666882388,0.0,0.0,0.2782563244006488,0.0,0.0,0.0,0.0,0.0,0.0,0.24193361945652747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20370224870104026,0.0,0.0,0.2323797963777381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,9,0
577,18,87,1,2001,9,5,7,43,Legal/Compliance Matter,Concerned/Critical,0,8,0,0,0.0,0.0,0.0,0.0,0.19804326944756082,0.0,0.41572418511308395,0.18081165749399514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2937352903381362,0.0,0.4556444361038515,0.0,0.0,0.0,0.0,0.0,0.33193504598041285,0.0,0.0,0.38918718131000474,0.20442114019332194,0.0,0.0,0.0,0.0,0.2215873325581532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17348302006495603,0.0,0.0,0.18440090976010517,0.0,0.0,0.21149609401830113,0.0,20,6,0,0
565,24,85,1,2000,12,22,3,43,Business Project Coordination,Collaborative/Professional,6,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19137195804624524,0.0,0.0,0.0,0.0,0.5386559648715917,0.0,0.0,0.43251908628559316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6404740760508921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2755843302643175,0.0,3,1,1,6
526,119,72,1,2000,8,17,3,25,Regulatory Alert / Crisis Communication,Collaborative/Professional,2,2,3,0,0.0,0.0,0.0,0.0,0.534170224774916,0.0,0.0,0.243846216018633,0.0,0.0,0.0,0.0,0.0,0.27345543230899816,0.0,0.0,0.0,0.14001864190306326,0.4096607970739126,0.18224141195587845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5007234973604429,0.0,0.0,0.0,0.0,0.0,0.0,0.24543011882924237,0.22096206785173653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,1,0,2
149,39,26,55,2002,2,6,14,7,Business Project Coordination,Neutral/Informational,0,0,0,0,0.0,0.0,0.7198710064903824,0.2891849800210152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3328171006590133,0.0,0.0,0.35872093480243766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26260772772295493,0.0,0.0,0.2995780885317694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,9,0
706,28,99,2,2001,3,22,21,8,Business Project Coordination,Collaborative/Professional,3,4,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.22809881301220408,0.0,0.22874810555770944,0.0,0.0,0.0,0.24003464606159647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8541541461893034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19970364634594706,0.17979427653226862,0.0,0.0,0.0,0.0,0.190372715235823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,3,3
697,18,108,2,2001,11,9,10,26,Business Project Coordination,Concerned/Critical,0,0,0,0,0.0,0.0,0.0,0.25197347630055317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3365116565074836,0.0,0.14499556965100416,0.0,0.0,0.0,0.0,0.0,0.28241816146065557,0.0,0.0,0.0,0.0,0.0,0.5185215893443981,0.0,0.2780035292105651,0.0,0.0,0.0,0.0,0.0,0.22881610951209666,0.0,0.0,0.0,0.0,0.2422788138625607,0.0,0.0,0.5150525241620476,0.0,0.0,0.0,0.0,3,6,9,7
784,14,120,0,2001,10,29,14,47,Business Project Coordination / Legal/Compliance Matter,Concerned/Critical,0,6,2,0,0.0,0.197967688017554,0.0,0.0,0.0,0.0,0.0,0.1958346216198201,0.22577342515582602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7317968377068049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22140572790325153,0.40213458401274654,0.0,0.21560304502367167,0.0,0.0,0.19972209142776146,0.0,0.1971066651752327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0,7
770,58,106,0,2000,12,13,17,20,Business Project Coordination,Collaborative/Professional,0,0,0,0,0.1431660184452538,0.11452371866434921,0.0,0.0,0.37225926729123443,0.0,0.0,0.0,0.0,0.14419378401612146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1903263804728626,0.0,0.0,0.12950707211914644,0.0,0.0,0.0,0.13174220019040253,0.0,0.12192498416948647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.615947304156112,0.0,0.0,0.0,0.0,0.0,0.0,0.570646926267162,0.0,0.0,0.0,0.0,0.12950707211914644,3,1,0,3
365,27,61,32,2002,1,7,8,20,Internal Communication,Collaborative/Professional,3,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3451393430370673,0.12199291491486058,0.0,0.3175600157311789,0.0,0.0,0.0,0.0,0.19501205246529474,0.0,0.0,0.0,0.0,0.0,0.7522093972306209,0.0,0.0,0.2603654000730323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3057995741713183,0.0,0.0,14,1,6,3
480,36,64,1,2001,11,14,19,26,Regulatory Alert / Crisis Communication,Concerned/Critical,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6504346712091758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19096281272637536,0.0,0.2920926531190211,0.0,0.0,0.4690773171625062,0.0,0.0,0.0,0.28887977082974947,0.0,0.0,0.0,0.0,0.3131383465899773,0.0,0.0,0.0,0.23153649617804517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,6,2,6
164,19,28,1,2001,2,27,0,23,Internal Communication,Collaborative/Professional,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1,6,2
556,40,97,1,2001,5,14,6,17,Internal Communication,Concerned/Critical,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.335706223706132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4611904413375004,0.0,0.0,0.0,0.0,0.0,0.0,0.4521059044245103,0.0,0.0,0.0,0.0,0.5333476198135907,0.43098175809141037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,6,4,2
440,34,63,50,2002,2,6,14,48,Business Project Coordination,Collaborative/Professional,0,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38475227967159203,0.0,0.0,0.0,0.0,0.0,0.7692419723594577,0.0,0.0,0.0,0.0,0.3149251552274708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4013161071437305,0.0,3,1,4,7
610,0,80,0,2000,1,1,0,0,Regulatory Alert / Crisis Communication,Concerned/Critical,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296038452162421,0.34129621600971505,0.3767940709711599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4424958188499416,0.0,0.6768321846366557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,6,0,7
567,55,79,1,2000,11,29,10,20,Business Project Coordination,Collaborative/Professional,0,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4324183157517726,0.4024411847994637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4810291102322138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.647816708713822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,4,4
144,32,26,2,2000,12,13,8,37,Internal Communication,Collaborative/Professional,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1,6,3
649,13,92,61,2001,6,22,3,28,Business Project Coordination,Concerned/Critical,2,2,1,0,0.0,0.0,0.0,0.0,0.1602922430426022,0.0,0.16823940117914202,0.0,0.0,0.0,0.0,0.18300836982899849,0.0,0.0,0.0,0.0,0.0,0.0,0.4917192685329272,0.10937294271678176,0.0,0.0,0.0,0.0,0.0,0.17018181649752906,0.17118068894494365,0.0,0.33090872694959333,0.15025564663373372,0.0,0.0,0.0,0.0,0.0,0.1817597580328774,0.29459181686084157,0.5304452227483979,0.0,0.0,0.0,0.0,0.0,0.18238034773661954,0.18428743855522747,0.0,0.0,0.0,0.0,0.0,3,6,0,3
425,44,71,10,2001,4,11,0,11,Business Project Coordination,Concerned/Critical,1,2,1,0,0.0,0.0,0.0,0.3209937715566665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38430437725934335,0.0,0.26129215719886667,0.184712595327959,0.0,0.24041287446500795,0.0,0.0,0.0,0.0,0.0,0.0,0.37627259960191045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32806757026154854,0.0,0.0,0.5829863290658572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,3,2
255,14,41,0,2001,10,4,6,12,Business Project Coordination,Collaborative/Professional,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38289238032780915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.572318481355931,0.0,0.0,0.0,0.0,0.35145798017443086,0.0,0.0,0.0,0.0,0.0,0.0,0.42154325130159936,0.0,0.0,0.0,0.0,0.0,0.0,0.4739446765595447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,7
254,61,40,1,2000,12,8,4,51,Internal Communication,Collaborative/Professional,2,1,0,0,0.7271522356496658,0.0,0.0,0.28708859499837336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34371197666566805,0.0,0.0,0.33040441385539737,0.0,0.2150191077383415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3395460918938853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1,8,4
185,3,31,1,2001,6,7,17,26,Internal Communication,Collaborative/Professional,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3773011425472108,0.2667216421924883,0.0,0.0,0.0,0.0,0.0,0.0,0.4263684896550908,0.0,0.0,0.0,0.0,0.0,0.54820267183001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5515316446464217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1,6,1
307,27,50,22,2001,12,4,13,36,Internal Communication,Neutral/Informational,0,0,0,0,0.0,0.7896589419226896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31500194735358994,0.0,0.0,0.0,0.0,0.14951449738074807,0.0,0.0,0.3223030316695721,0.0,0.0,0.0,0.0,0.0,0.0,0.2802306081688814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26916445846334985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,9,9,1
638,34,91,11,2000,8,9,3,54,Internal Communication or Business Project Coordination,Collaborative/Professional,0,2,2,0,0.0,0.0,0.0,0.0,0.3881367094030635,0.0,0.0,0.0,0.4085398339156812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2976661490533369,0.0,0.0,0.0,0.0,0.0,0.0,0.4120836355008847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4401188294933775,0.35666697353236043,0.3211092117873389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,1,0,3
351,23,52,1,2001,11,27,14,48,Business Project Coordination,Collaborative/Professional,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4109388775967211,0.0,0.0,0.7562033078341495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5092011352110654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,4,6
288,182,48,3,2000,12,7,1,9,Business Project Coordination / Market/Trading Information,Collaborative/Professional,3,1,1,0,0.2968201337386576,0.0,0.0,0.0,0.2572632032442146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19078477624877707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8513452339273496,0.29073340758292904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1,1,1
150,7,28,1,2001,3,23,14,3,Internal Communication,Neutral/Informational,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4855900361341613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.874186660163162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,9,9,2
504,46,77,116,2000,11,30,2,56,Strategic Planning,Collaborative/Professional,0,4,3,1,0.0,0.0,0.22548267346319864,0.0,0.0,0.23904927004172252,0.0,0.3630983550659492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1474667095927406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6665779787358612,0.0,0.0,0.0,0.0,0.18640014309321204,0.0,0.0,0.0,0.44498234832004085,0.18515307014643778,0.0,0.0,0.16451139713975613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,1,0,0
469,19,63,1,2001,8,29,6,26,Internal Communication,Collaborative/Professional,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4165692299766074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23919771564333983,0.0,0.6226560812615523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47096275838354223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3996848935742714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1,3,7
616,39,97,22,2000,8,24,9,49,Business Project Coordination,Concerned/Critical,1,1,1,0,0.0,0.0,0.0,0.0,0.16544085436677108,0.0,0.0,0.0,0.0,0.0,0.8118258273128922,0.0,0.0,0.16938682934451663,0.0,0.0,0.0,0.08673191679105192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15508188094859793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1368708010763552,0.0,0.0,0.0,0.0,0.144923779221256,0.0,0.0,0.46213300974814925,0.0,0.0,0.0,0.0,3,6,4,0
598,20,84,2,2001,11,14,6,34,Strategic Planning,Concerned/Critical,0,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7496853964027568,0.0,0.0,0.0,0.0,0.2301890675989874,0.2916233654146609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30733110041244577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24061270490471268,0.0,0.0,0.25575529909299416,0.0,0.0,0.0,0.28667570574805107,25,6,0,6
460,29,72,3,2001,11,13,18,12,Business Project Coordination,Collaborative/Professional,1,1,1,0,0.0,0.0,0.0,0.1766563393328629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2141702112386762,0.0,0.0,0.23592529759180578,0.14380003625394366,0.0,0.0,0.13230929100436428,0.0,0.0,0.0,0.1980008344419833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8707034458865537,0.0,0.0,0.0,0.17818499464477222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,5,6
342,35,57,1,2002,2,3,13,52,Business Project Coordination,Neutral/Informational,0,2,6,0,0.0,0.0,0.29857977283138776,0.0,0.0,0.0,0.0,0.24040389158490277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2760840578748797,0.0,0.17966874925290144,0.0,0.0,0.0,0.0,0.4413348006046294,0.0,0.0,0.2587280992791948,0.0,0.0,0.0,0.0,0.0,0.5892369752173441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24517609612421154,0.0,0.0,0.0,0.2748174940586624,3,9,0,0
261,26,42,3,2001,2,7,5,27,Business Project Coordination,Collaborative/Professional,1,1,2,0,0.0,0.44686293900249874,0.0,0.0,0.0,0.0,0.0,0.0,0.5096274918604248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2538278901535582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4569553307067761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5170653355282637,0.0,3,1,6,3
402,28,64,42,2001,3,19,5,34,Internal Communication,Collaborative/Professional,1,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3593853563836927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20636223248528032,0.0,0.0,0.0,0.0,0.0,0.0,0.32988081755699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7330388713881841,0.0,0.0,0.0,0.0,0.0,0.0,0.4267194088186342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1,4,0
773,47,115,2,2000,8,29,9,15,Internal Communication,Collaborative/Professional,0,5,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40851230635153196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3830725425742224,0.0,0.18816216692234516,0.0,0.0,0.0,0.0,0.0,0.17781045934168174,0.0,0.17186235521578766,0.0,0.3588096441520527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6564093264109916,0.0,0.17377378541278382,14,1,1,4
634,8,89,2,2001,9,28,11,46,Internal Communication,Collaborative/Professional,0,7,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6867401086967974,0.33487267181909036,0.0,0.0,0.0,0.0,0.4458708160676023,0.0,0.0,0.46631269782739715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1,2,4
671,21,107,27,2001,5,7,4,56,Business Project Coordination,Collaborative/Professional,4,2,3,1,0.0,0.0,0.5325629821822881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48478755793277084,0.44025474135212533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5362214620841482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,3
750,16,120,11,2001,3,13,9,0,Business Project Coordination,Collaborative/Professional,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4148376154830397,0.0,0.0,0.0,0.0,0.5086670469011082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5854820777040627,0.47579231274221434,0.0,3,1,9,7
311,15,50,2,2000,5,23,6,14,Business Project Coordination,Collaborative/Professional,1,9,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31737091814947244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4360015497870835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5347526739692717,0.4330845684561237,0.0,0.0,0.0,0.48544380019123656,3,1,2,0
1031,18,151,1,2001,1,17,0,40,Business Project Coordination,Concerned/Critical,0,3,1,0,0.0,0.0,0.0,0.0,0.7916093623307956,0.0,0.16617134124318064,0.0,0.16664435472238737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12141871909099855,0.0,0.17891970906271248,0.330476159339864,0.0,0.0,0.0,0.16808987968569436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26196239852958714,0.0,0.18075876435646143,0.0,0.0,0.0,0.18013846214015816,0.0,0.0,0.0,0.0,0.0,0.0,3,6,0,4
221,40,39,48,2002,1,30,13,18,Business Project Coordination,Neutral/Informational,0,0,0,0,0.0,0.0,0.8526019075278726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1313941397469714,0.0,0.0,0.2832416275742184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20735182421059942,0.0,0.0,0.23654316531050434,0.0,0.0,0.0,0.0,0.0,0.2768253956386917,0.0,0.0,0.0,3,9,9,0
439,34,68,1,2000,12,27,2,17,Business Project Coordination,Collaborative/Professional,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5994844169433063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8003864278223014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0
578,47,93,0,2001,5,11,5,21,Market/Trading Information,Concerned/Critical,3,2,2,0,0.20012163102725317,0.16008459003963893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1330218794284193,0.47340815232922373,0.0,0.18102875796576212,0.6410321373636734,0.0,0.14535881544620508,0.0,0.1852339611034237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39883344827719136,0.0,0.0,0.0,0.1852339611034237,0.0,22,6,0,7
594,55,97,1,2001,10,11,8,37,Business Project Coordination,Collaborative/Professional,1,7,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5910918114684178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8066042836577203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,3,3
516,18,81,1,2001,8,23,7,31,Market/Trading Information,Collaborative/Professional,0,2,2,0,0.32907403840921967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19461455978440587,0.0,0.0,0.0,0.2912406599669599,0.4780473971926504,0.0,0.0,0.0,0.0,0.5347197542351315,0.0,0.2866881184328812,0.0,0.3191264341112633,0.26557115923208924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,1,0,0
592,21,85,1,2001,9,24,4,4,Internal Communication,Collaborative/Professional,9,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.32678129553003393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23089154337623316,0.3264435999419812,0.0,0.0,0.0,0.0,0.0,0.31791868378501736,0.0,0.3305541631802464,0.0,0.30592180071883646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5876822404281701,0.0,0.0,0.0,0.0,0.2898978233461815,0.0,0.0,0.0,0.0,14,1,8,5
